# n_mid_fm^-3 cs2_over_c2; frozen 20260908 uniform beta-equilibrated npe core
1.558150162072382324e-03 8.728190380504400160e-04
1.617304270635850499e-03 8.831175613612006828e-04
1.678704124599932415e-03 8.932976571176644634e-04
1.742434982157621895e-03 9.033466187726015917e-04
1.808585338271084027e-03 9.132513731998327059e-04
1.877247047553385999e-03 9.229984967915591315e-04
1.948515451815352548e-03 9.325742284151267983e-04
2.022489512454654376e-03 9.419644890198867549e-04
2.099271947870953378e-03 9.511548995382466867e-04
2.178969376097920387e-03 9.601308102939882768e-04
2.261692462850185305e-03 9.688773249540260767e-04
2.347556075190780460e-03 9.773793347819471813e-04
2.436679441032471582e-03 9.856215578498150626e-04
2.529186314694439885e-03 9.935885790246993914e-04
2.625205148744223782e-03 1.001264899620795800e-03
2.724869272363509339e-03 1.008634990765892945e-03
2.828317076485459790e-03 1.015683355843303255e-03
2.935692205960663617e-03 1.022394594475161409e-03
3.047143759018525536e-03 1.028753481848419544e-03
3.162826494301073689e-03 1.034745049429006570e-03
3.282901045756665345e-03 1.040354682076563260e-03
3.407534145691991714e-03 1.045568213383591153e-03
3.536898856292089444e-03 1.050372046470279385e-03
3.671174809929855093e-03 1.054753272684292968e-03
3.810548458598750961e-03 1.058699811922828851e-03
3.955213332815051518e-03 1.062200559330086494e-03
4.105370310349127153e-03 1.065245553336437254e-03
4.261227895158946344e-03 1.067826149165675273e-03
4.423002506913090159e-03 1.069935220819849542e-03
4.590918781505290425e-03 1.071567370997964603e-03
4.765209882977841302e-03 1.072719161733829427e-03
4.946117827286926338e-03 1.073389371342944138e-03
5.133893818359503911e-03 1.073579264470516086e-03
5.328798596908343108e-03 1.073292891298169814e-03
5.531102802489608165e-03 1.072537408012722276e-03
5.741087349305692630e-03 1.071323426452728492e-03
5.959043816275148842e-03 1.069665389332533686e-03
6.185274851911383605e-03 1.067581976545745265e-03
6.420094594572269345e-03 1.065096543059837952e-03
6.663829108664260335e-03 1.062237590073416508e-03
6.916816837406679699e-03 1.059039272094129246e-03
7.179409072784935508e-03 1.055541942532129502e-03
7.451970443345149256e-03 1.051792736323613805e-03
7.734879420507593216e-03 1.047846196478995030e-03
8.028528844101975870e-03 1.043764946778469403e-03
8.333326467854288572e-03 1.039620404932265667e-03
8.649695525582739436e-03 1.035493547406513308e-03
8.978075318888884340e-03 1.031475727914811990e-03
9.318921827160070448e-03 1.027669537585040004e-03
9.672708340730185733e-03 1.024189732590814403e-03
1.003992611807797558e-02 1.021164206492354651e-03
1.042108506797538754e-02 1.018735024731850028e-03
1.081671445753323163e-02 1.017059516242572190e-03
1.122736364712734192e-02 1.016311424036346394e-03
1.165360285322566622e-02 1.016682115412571733e-03
1.209602394017558757e-02 1.018381847920831916e-03
1.255524124205089666e-02 1.021641097350112345e-03
1.303189241569965851e-02 1.026711939506238028e-03
1.352663932617742364e-02 1.033869482652080606e-03
1.404016896579531049e-02 1.043413354273969298e-03
1.457319440805913968e-02 1.055669225656619007e-03
1.512645579782422381e-02 1.070990375855240557e-03
1.570072137904067466e-02 1.089759281638704152e-03
1.629678856151637462e-02 1.112389226074538733e-03
1.691548502817890112e-02 1.139325903494371392e-03
1.755766988437387072e-02 1.171049015153760369e-03
1.822423485079559952e-02 1.208073827341540592e-03
1.891610550170660238e-02 1.250952669205487736e-03
1.963424255016521514e-02 1.300276343594333056e-03
2.033333333333333520e-02 1.352965490602280399e-03
2.099999999999999784e-02 1.407588123162191581e-03
2.166666666666666741e-02 1.466442980219424385e-03
2.233333333333333351e-02 1.529515388496430510e-03
2.299999999999999961e-02 1.596784167194013372e-03
2.366666666666666918e-02 1.668222234097912300e-03
2.433333333333333182e-02 1.743797136958440304e-03
2.500000000000000139e-02 1.823471526708874118e-03
2.566666666666666749e-02 1.907203575664994516e-03
2.633333333333333359e-02 1.994947353539587315e-03
2.699999999999999969e-02 2.086653160725206527e-03
2.766666666666666580e-02 2.182267833076047270e-03
2.833333333333333537e-02 2.281735013646117669e-03
2.899999999999999800e-02 2.384995400201293109e-03
2.966666666666666757e-02 2.491986972108109575e-03
3.033333333333333368e-02 2.602645195527517139e-03
3.099999999999999978e-02 2.716903213001471609e-03
3.166666666666666241e-02 2.834692017579881328e-03
3.233333333333333198e-02 2.955940613189175434e-03
3.300000000000000155e-02 3.080576164003531042e-03
3.366666666666666419e-02 3.208524132217394076e-03
3.433333333333333376e-02 3.339708407815914111e-03
3.500000000000000333e-02 3.474051427320639079e-03
3.566666666666666596e-02 3.611474289286366497e-03
3.633333333333333554e-02 3.751896857779491324e-03
3.699999999999999817e-02 3.895237863789098153e-03
3.766666666666666774e-02 4.041414999070442812e-03
3.833333333333333037e-02 4.190345005561414878e-03
3.899999999999999994e-02 4.341943759433577674e-03
3.966666666666666952e-02 4.496126367672428556e-03
4.033333333333333215e-02 4.652807171934164945e-03
4.100000000000000172e-02 4.811899957010698677e-03
4.166666666666666435e-02 4.973317892364680949e-03
4.233333333333333393e-02 5.136973659594840091e-03
4.299999999999999656e-02 5.302779504678000431e-03
4.366666666666666613e-02 5.470647298501802626e-03
4.433333333333333570e-02 5.640488596082759466e-03
4.499999999999999833e-02 5.812214692623617757e-03
4.566666666666666791e-02 5.985736676069177385e-03
4.633333333333333054e-02 6.160965483686482377e-03
4.700000000000000011e-02 6.337811945311397355e-03
4.766666666666666274e-02 6.516186838801516293e-03
4.833333333333333232e-02 6.696000930277848373e-03
4.900000000000000189e-02 6.877165023583686407e-03
4.966666666666666452e-02 7.059590001109594323e-03
5.033333333333333409e-02 7.243186865742534501e-03
5.099999999999999672e-02 7.427866782224207265e-03
5.166666666666666630e-02 7.613541114286053423e-03
5.233333333333333587e-02 7.800121464065251642e-03
5.299999999999999850e-02 7.987519706704880595e-03
5.366666666666666113e-02 8.175648025007855799e-03
5.433333333333333071e-02 8.364418945961030194e-03
5.500000000000000028e-02 8.553745369153611944e-03
5.566666666666666291e-02 8.743540601228078774e-03
5.633333333333333248e-02 8.933718384502976548e-03
5.700000000000000205e-02 9.124192927558416946e-03
5.766666666666666469e-02 9.314878931150497379e-03
5.833333333333333426e-02 9.505691617493391629e-03
5.900000000000000383e-02 9.696546755400650350e-03
5.966666666666666646e-02 9.887360685423042528e-03
6.033333333333332910e-02 1.007805034402282918e-02
6.099999999999999867e-02 1.026853328706218635e-02
6.166666666666666824e-02 1.045872771244779273e-02
6.233333333333333087e-02 1.064855248075467428e-02
6.300000000000000044e-02 1.083792713748482281e-02
6.366666666666667695e-02 1.102677193203465550e-02
6.433333333333332571e-02 1.121500783631707195e-02
6.500000000000000222e-02 1.140255656449237591e-02
6.566666666666666485e-02 1.158934059010027773e-02
6.633333333333332749e-02 1.177528316239191165e-02
6.700000000000000400e-02 1.196030832350506411e-02
6.766666666666666663e-02 1.214434092389430828e-02
6.833333333333332926e-02 1.232730663702885122e-02
6.900000000000000577e-02 1.250913197385024149e-02
6.966666666666665453e-02 1.268974429645185024e-02
7.033333333333333104e-02 1.286907183179109709e-02
7.100000000000000755e-02 1.304704368441080009e-02
7.166666666666665630e-02 1.322358984675476440e-02
7.233333333333333282e-02 1.339864121389720136e-02
7.300000000000000933e-02 1.357212959221622446e-02
7.366666666666665808e-02 1.374398771069824596e-02
7.433333333333333459e-02 1.391414923212522942e-02
7.499999999999999722e-02 1.408254876156228921e-02
7.566666666666665986e-02 1.424912185696737554e-02
7.633333333333333637e-02 1.441380503703444844e-02
7.699999999999999900e-02 1.457653579166069344e-02
7.766666666666666163e-02 1.473725258796035505e-02
7.833333333333333814e-02 1.489589488105747157e-02
7.899999999999998690e-02 1.505240311883713870e-02
7.966666666666666341e-02 1.520671875210572073e-02
8.033333333333333992e-02 1.535878424045027807e-02
8.099999999999998868e-02 1.550854305867031130e-02
8.166666666666666519e-02 1.565593970517242806e-02
8.233333333333334170e-02 1.580091970716255081e-02
8.299999999999999045e-02 1.594342962682857717e-02
8.366666666666666696e-02 1.608341706895748471e-02
8.433333333333334347e-02 1.622083068468778422e-02
8.499999999999999223e-02 1.635562017968230156e-02
8.566666666666666874e-02 1.648773631746170212e-02
8.633333333333334525e-02 1.661713092758202587e-02
8.699999999999999400e-02 1.674375690785446028e-02
8.766666666666667052e-02 1.686756823255123466e-02
8.833333333333333315e-02 1.698851995577229171e-02
8.899999999999999578e-02 1.710656821787560899e-02
8.966666666666667229e-02 1.722167024912891337e-02
9.033333333333333492e-02 1.733378437614407214e-02
9.099999999999999756e-02 1.744287002611032492e-02
9.166666666666667407e-02 1.754888773126228596e-02
9.233333333333333670e-02 1.765179913407901452e-02
9.299999999999999933e-02 1.775156699333418561e-02
9.366666666666667584e-02 1.784815518672543122e-02
9.433333333333332460e-02 1.794152871748452838e-02
9.500000000000000111e-02 1.803165371737187536e-02
9.566666666666667762e-02 1.811849745387193733e-02
9.633333333333332638e-02 1.820202833258598857e-02
9.700000000000000289e-02 1.828221590265867794e-02
9.766666666666667940e-02 1.835903086401742546e-02
9.833333333333332815e-02 1.843244506646422171e-02
9.900000000000000466e-02 1.850243152041939135e-02
9.966666666666666730e-02 1.856896439816533781e-02
1.003333333333333299e-01 1.863201904045291846e-02
1.010000000000000064e-01 1.869157195961518650e-02
1.016666666666666691e-01 1.874760084517379868e-02
1.023333333333333317e-01 1.880008456944158232e-02
1.030000000000000082e-01 1.884900319060715812e-02
1.036666666666666570e-01 1.889433795930305776e-02
1.043333333333333335e-01 1.893607132195766068e-02
1.050000000000000100e-01 1.897418692657234715e-02
1.056666666666666587e-01 1.900866962687860345e-02
1.063333333333333353e-01 1.903950548736918491e-02
1.070000000000000118e-01 1.906668178824801746e-02
1.076666666666666605e-01 1.909018702995671224e-02
1.083333333333333370e-01 1.911001093853635993e-02
1.089999999999999997e-01 1.912614446914302421e-02
1.096666666666666623e-01 1.913857981086479129e-02
1.103333333333333388e-01 1.914731039335046403e-02
1.110000000000000014e-01 1.915233088903288763e-02
1.116666666666666641e-01 1.915363721793898744e-02
1.123333333333333406e-01 1.915122655421286693e-02
1.129999999999999893e-01 1.914509732831422284e-02
1.136666666666666659e-01 1.913524923226104027e-02
1.143333333333333424e-01 1.912168322392362313e-02
1.149999999999999911e-01 1.910440153048130474e-02
1.156666666666666676e-01 1.908340765482300500e-02
1.163333333333333441e-01 1.905870637594736169e-02
1.169999999999999929e-01 1.903030375647155742e-02
1.176666666666666694e-01 1.899820714271791694e-02
1.183333333333333320e-01 1.896242517249205339e-02
1.189999999999999947e-01 1.892296777492417925e-02
1.196666666666666712e-01 1.887984617592146017e-02
1.203333333333333338e-01 1.883307290073636328e-02
1.209999999999999964e-01 1.878266177707419923e-02
1.216666666666666730e-01 1.872862793746977658e-02
1.223333333333333356e-01 1.867098782310383162e-02
1.229999999999999982e-01 1.860975918527687720e-02
1.236666666666666747e-01 1.854496108822643527e-02
1.243333333333333235e-01 1.847661391065803793e-02
1.250000000000000000e-01 1.840473934881368262e-02
1.256666666666666488e-01 1.832936041657720963e-02
1.263333333333333253e-01 1.825050144765451299e-02
1.270000000000000018e-01 1.816818809758558029e-02
1.276666666666666505e-01 1.808244734268446216e-02
1.283333333333333270e-01 1.799330748247086886e-02
1.290000000000000036e-01 1.790079813942481793e-02
1.296666666666666523e-01 1.780495029538248231e-02
1.303333333333333288e-01 1.770579611694441877e-02
1.310000000000000053e-01 1.760336928898958986e-02
1.316666666666666541e-01 1.749770469401826234e-02
1.323333333333333306e-01 1.738883856531386538e-02
1.330000000000000071e-01 1.727680845313044056e-02
1.336666666666666559e-01 1.716165322760505874e-02
1.343333333333333046e-01 1.704341307178878356e-02
1.350000000000000089e-01 1.692212948347391818e-02
1.356666666666666576e-01 1.679784526861043820e-02
1.363333333333333064e-01 1.667060454138884554e-02
1.370000000000000107e-01 1.654045271837008627e-02
1.376666666666666594e-01 1.640743651673043021e-02
1.383333333333333082e-01 1.627160394786811640e-02
1.390000000000000124e-01 1.613300431358985140e-02
1.396666666666666612e-01 1.599168820333689983e-02
1.403333333333333099e-01 1.584770748383812836e-02
1.410000000000000142e-01 1.570111529830525710e-02
1.416666666666666630e-01 1.555196605766730363e-02
1.423333333333333117e-01 1.540031543374869444e-02
1.429999999999999882e-01 1.524622035406418726e-02
1.436666666666666647e-01 1.508973899203682259e-02
1.443333333333333135e-01 1.493093076227897283e-02
1.449999999999999900e-01 1.476985630807993444e-02
1.456666666666666665e-01 1.460657749644148247e-02
1.463333333333333153e-01 1.444115740860517187e-02
1.469999999999999640e-01 1.427366032726589025e-02
1.476666666666666683e-01 1.410415173079640309e-02
1.483333333333333171e-01 1.393269828028216584e-02
