# n_fm^-3 Ebind_MeV Esym_MeV Psnm_MeVfm^-3 K_MeV L_MeV
4.708250000000000490e-01 4.543082427917693167e+01 1.654090581365189294e+01 7.821753003654879421e+01 1.649851911542495145e+03 1.213395685712665966e+02
4.733000000000000540e-01 4.630664529144746666e+01 1.675517798986344431e+01 7.949905727142493106e+01 1.656618613550857845e+03 1.238366485609155632e+02
4.757750000000000590e-01 4.718749964302185163e+01 1.697262030789552512e+01 8.079154203184708649e+01 1.663272443671516385e+03 1.262728681772968713e+02
4.782500000000000639e-01 4.807335510863981654e+01 1.719309556117875104e+01 8.209497235435708262e+01 1.669813337871240492e+03 1.286493211760749489e+02
4.807250000000000689e-01 4.896417952271337981e+01 1.741647055345856643e+01 8.340933584118153021e+01 1.676241264995070878e+03 1.309671046279072186e+02
4.832000000000000739e-01 4.985994078252394957e+01 1.764261602014395436e+01 8.473461967340085721e+01 1.682556225950722364e+03 1.332273166624523810e+02
4.856750000000000234e-01 5.076060685136201300e+01 1.787140654785642369e+01 8.607081062394627224e+01 1.688758252692160113e+03 1.354310543749231783e+02
4.881500000000000283e-01 5.166614576160725392e+01 1.810272049272051476e+01 8.741789507042028617e+01 1.694847408116877659e+03 1.375794119703346894e+02
4.906250000000000333e-01 5.257652561775455524e+01 1.833643989775103122e+01 8.877585900773556205e+01 1.700823784987462886e+03 1.396734790650716320e+02
4.931000000000000383e-01 5.349171459938111184e+01 1.857245040957629811e+01 9.014468806056720496e+01 1.706687504808063977e+03 1.417143391356657389e+02
4.955750000000000433e-01 5.441168096405192500e+01 1.881064119479797725e+01 9.152436749561900342e+01 1.712438717674219333e+03 1.437030681316003609e+02
4.980500000000000482e-01 5.533639305016674825e+01 1.905090485626376307e+01 9.291488223369759680e+01 1.718077601402469327e+03 1.456407332634746865e+02
5.005249999999999977e-01 5.626581927974950759e+01 1.929313734957105453e+01 9.431621686159110141e+01 1.723604360598124913e+03 1.475283918593975727e+02
5.030000000000000027e-01 5.719992816117155598e+01 1.953723789970415936e+01 9.572835564375384365e+01 1.729019226178554618e+03 1.493670903855290533e+02
5.054750000000000076e-01 5.813868829182104037e+01 1.978310891843014829e+01 9.715128253378765066e+01 1.734322454170958281e+03 1.511578635817477050e+02
5.079500000000000126e-01 5.908206836070394274e+01 2.003065592217784285e+01 9.858498118572907742e+01 1.739514325181067761e+03 1.529017336641336726e+02
5.104250000000000176e-01 6.003003715098725479e+01 2.027978745085621526e+01 1.000294349651285302e+02 1.744595144331573238e+03 1.545997096682222605e+02
5.129000000000000226e-01 6.098256354247916988e+01 2.053041498756955718e+01 1.014846269599306652e+02 1.749565239653801882e+03 1.562527868549457537e+02
5.153750000000000275e-01 6.193961651405243174e+01 2.078245287942057473e+01 1.029505399911454333e+02 1.754424961080100275e+03 1.578619461995232598e+02
5.178500000000000325e-01 6.290116514599390030e+01 2.103581825941862604e+01 1.044271566233209114e+02 1.759174680906294952e+03 1.594281539603345266e+02
5.203250000000000375e-01 6.386717862230523224e+01 2.129043096966785598e+01 1.059144591748035964e+02 1.763814792458018928e+03 1.609523613208285724e+02
5.228000000000000425e-01 6.483762623293409888e+01 2.154621348582398355e+01 1.074124297277977576e+02 1.768345708944784974e+03 1.624355040864127204e+02
5.252750000000000474e-01 6.581247737594594582e+01 2.180309084293216415e+01 1.089210501382161738e+02 1.772767863297180156e+03 1.638785024412703706e+02
5.277500000000000524e-01 6.679170155963311117e+01 2.206099056264678637e+01 1.104403020453278259e+02 1.777081707352776675e+03 1.652822607562642077e+02
5.302250000000000574e-01 6.777526840456380341e+01 2.231984258191432957e+01 1.119701668811982245e+02 1.781287711266778842e+03 1.666476674529576769e+02
5.327000000000000624e-01 6.876314764556877890e+01 2.257957918313314849e+01 1.135106258799253283e+02 1.785386362445959321e+03 1.679755949017668968e+02
5.351750000000000673e-01 6.975530913366969799e+01 2.284013492580003302e+01 1.150616600866737826e+02 1.789378165075188235e+03 1.692668993774086630e+02
5.376500000000000723e-01 7.075172283794074701e+01 2.310144657972814031e+01 1.166232503665036120e+02 1.793263639773459090e+03 1.705224210161554765e+02
5.401250000000000773e-01 7.175235884731978331e+01 2.336345305967273234e+01 1.181953774129984822e+02 1.797043322339150791e+03 1.717429838389482484e+02
5.426000000000000822e-01 7.275718737234967648e+01 2.362609536164763213e+01 1.197780217566947840e+02 1.800717763407442135e+03 1.729293957994522088e+02
5.450750000000000872e-01 7.376617874686814957e+01 2.388931650064047574e+01 1.213711637733090356e+02 1.804287528068573465e+03 1.740824488444769997e+02
5.475500000000000922e-01 7.477930342963361454e+01 2.415306144997196824e+01 1.229747836917701989e+02 1.807753194817807525e+03 1.752029190082564014e+02
5.500250000000000972e-01 7.579653200589814332e+01 2.441727708207344705e+01 1.245888616020549762e+02 1.811115354833390029e+03 1.762915665200367243e+02
5.525000000000001021e-01 7.681783518891597851e+01 2.468191211086567449e+01 1.262133774628301808e+02 1.814374611874666471e+03 1.773491359522016637e+02
5.549750000000001071e-01 7.784318382140099857e+01 2.494691703559586315e+01 1.278483111089027489e+02 1.817531581431576569e+03 1.783763563536882089e+02
5.574500000000000011e-01 7.887254887692483862e+01 2.521224408615028878e+01 1.294936422584808042e+02 1.820586890145056714e+03 1.793739414243173655e+02
5.599250000000000060e-01 7.990590146125907722e+01 2.547784716986820541e+01 1.311493505202447523e+02 1.823541175221517960e+03 1.803425896980888865e+02
5.624000000000000110e-01 8.094321281366558196e+01 2.574368181977862591e+01 1.328154154002352243e+02 1.826395083439834934e+03 1.812829847230080702e+02
5.648750000000000160e-01 8.198445430812569157e+01 2.600970514425114288e+01 1.344918163085584411e+02 1.829149271427729673e+03 1.821957952679259733e+02
5.673500000000000210e-01 8.302959745452221796e+01 2.627587577807396357e+01 1.361785325659078580e+02 1.831804404810784490e+03 1.830816755343431623e+02
5.698250000000000259e-01 8.407861389976574173e+01 2.654215383488596558e+01 1.378755434099109607e+02 1.834361157536747669e+03 1.839412653636252628e+02
5.723000000000000309e-01 8.513147542886804331e+01 2.680850086095025375e+01 1.395828280012982532e+02 1.836820211244885058e+03 1.847751904708252653e+02
5.747750000000000359e-01 8.618815396596733081e+01 2.707487979028848812e+01 1.413003654298992160e+02 1.839182254591753690e+03 1.855840626659293662e+02
5.772500000000000409e-01 8.724862157529537399e+01 2.734125490105078882e+01 1.430281347204711437e+02 1.841447983795300161e+03 1.863684800927894401e+02
5.797250000000000458e-01 8.831285046210336986e+01 2.760759177323019742e+01 1.447661148383544969e+02 1.843618101264098868e+03 1.871290274671650593e+02
5.822000000000000508e-01 8.938081297353437549e+01 2.787385724754407690e+01 1.465142846949686373e+02 1.845693314848677801e+03 1.878662762999041433e+02
5.846750000000000558e-01 9.045248159944571853e+01 2.814001938555387383e+01 1.482726231531428311e+02 1.847674338386609406e+03 1.885807851526956824e+02
5.871500000000000608e-01 9.152782897318775213e+01 2.840604743098265317e+01 1.500411090322882046e+02 1.849561890514947891e+03 1.892730998813808583e+02
5.896250000000000657e-01 9.260682787233417912e+01 2.867191177217446096e+01 1.518197211134130384e+02 1.851356694289657298e+03 1.899437538673872439e+02
5.921000000000000707e-01 9.368945121936440046e+01 2.893758390565925254e+01 1.536084381439853814e+02 1.853059477259689629e+03 1.905932682682003190e+02
5.945750000000000757e-01 9.477567208230561846e+01 2.920303640085632679e+01 1.554072388426427551e+02 1.854670970378308766e+03 1.912221522570187346e+02
5.970500000000000806e-01 9.586546367532605473e+01 2.946824286579730412e+01 1.572161019037562255e+02 1.856191908101737226e+03 1.918309032573520199e+02
5.995250000000000856e-01 9.695879935928678606e+01 2.973317791391993836e+01 1.590350060018482736e+02 1.857623027879230676e+03 1.924200071993109873e+02
6.020000000000000906e-01 9.805565264225310784e+01 2.999781713188939847e+01 1.608639297958668521e+02 1.858965069378351927e+03 1.929899387469532144e+02
6.044750000000000956e-01 9.915599717995860374e+01 3.026213704835926421e+01 1.627028519333242684e+02 1.860218775200123446e+03 1.935411615261032807e+02
6.069500000000001005e-01 1.002598067762351093e+02 3.052611510371299630e+01 1.645517510542949822e+02 1.861384889376258116e+03 1.940741283765871970e+02
6.094250000000001055e-01 1.013670553834003840e+02 3.078972962076452191e+01 1.664106057952815263e+02 1.862464157033520905e+03 1.945892815779599232e+02
6.119000000000001105e-01 1.024777171026014457e+02 3.105295977632018278e+01 1.682793947929515070e+02 1.863457325351601867e+03 1.950870530611399829e+02
6.143750000000000044e-01 1.035917661841294830e+02 3.131578557361772752e+01 1.701580966877439778e+02 1.864365141598460923e+03 1.955678646637254587e+02
6.168500000000000094e-01 1.047091770276895204e+02 3.157818781570189159e+01 1.720466901273524627e+02 1.865188353778753253e+03 1.960321283323698935e+02
6.193250000000000144e-01 1.058299241826337038e+02 3.184014807949178305e+01 1.739451537700845165e+02 1.865927710986257352e+03 1.964802463428868577e+02
6.218000000000000194e-01 1.069539823481675285e+02 3.210164869079294192e+01 1.758534662881027089e+02 1.866583961144385739e+03 1.969126115212147283e+02
6.242750000000000243e-01 1.080813263735099099e+02 3.236267269996461238e+01 1.777716063705822762e+02 1.867157852157546358e+03 1.973296074737286574e+02
6.267500000000000293e-01 1.092119312580250607e+02 3.262320385851814564e+01 1.796995527265894452e+02 1.867650131981547247e+03 1.977316087737218027e+02
6.292250000000000343e-01 1.103457721513227625e+02 3.288322659621773170e+01 1.816372840881705315e+02 1.868061547010624963e+03 1.981189811460383510e+02
6.317000000000000393e-01 1.114828243533215755e+02 3.314272599907353367e+01 1.835847792130191465e+02 1.868392842558435632e+03 1.984920817265116852e+02
6.341750000000000442e-01 1.126230633142831721e+02 3.340168778799981908e+01 1.855420168871905844e+02 1.868644763010733868e+03 1.988512592199120093e+02
6.366500000000000492e-01 1.137664646348152928e+02 3.366009829806490927e+01 1.875089759276816039e+02 1.868818051106638222e+03 1.991968541045638403e+02
6.391250000000000542e-01 1.149130040658458256e+02 3.391794445849778583e+01 1.894856351849102793e+02 1.868913447710318906e+03 1.995291988263478800e+02
6.416000000000000592e-01 1.160626575085655077e+02 3.417521377322778875e+01 1.914719735450987628e+02 1.868931691522910796e+03 1.998486179796465478e+02
6.440750000000000641e-01 1.172154010143449341e+02 3.443189430211751301e+01 1.934679699325579350e+02 1.868873519040902920e+03 2.001554284992646160e+02
6.465500000000000691e-01 1.183712107846195067e+02 3.468797464272868325e+01 1.954736033118825844e+02 1.868739664832176459e+03 2.004499398329456028e+02
6.490250000000000741e-01 1.195300631707534649e+02 3.494344391270348638e+01 1.974888526900504075e+02 1.868530860441170489e+03 2.007324541190288301e+02
6.515000000000000790e-01 1.206919346738734475e+02 3.519829173266573719e+01 1.995136971184388130e+02 1.868247834377219306e+03 2.010032663635995220e+02
6.539750000000000840e-01 1.218568019446765902e+02 3.545250820971030237e+01 2.015481156947512318e+02 1.867891312971150910e+03 2.012626646054480659e+02
6.564500000000000890e-01 1.230246417832165662e+02 3.570608392135642362e+01 2.035920875648615720e+02 1.867462018956343172e+03 2.015109300777876342e+02
6.589250000000000940e-01 1.241954311386655263e+02 3.595900990005739573e+01 2.056455919245771611e+02 1.866960671361001459e+03 2.017483373743891946e+02
6.614000000000000989e-01 1.253691471090473897e+02 3.621127761816219248e+01 2.077086080213233572e+02 1.866387986589314096e+03 2.019751546115384997e+02
6.638750000000001039e-01 1.265457669409568098e+02 3.646287897340036466e+01 2.097811151557494895e+02 1.865744677517393029e+03 2.021916435773938190e+02
6.663500000000001089e-01 1.277252680292504010e+02 3.671380627476577274e+01 2.118630926832626074e+02 1.865031452471345347e+03 2.023980598732633780e+02
6.688250000000001139e-01 1.289076279167204575e+02 3.696405222888304820e+01 2.139545200154839222e+02 1.864249016247656527e+03 2.025946530794649902e+02
6.713000000000000078e-01 1.300928242937413870e+02 3.721360992681393753e+01 2.160553766216432905e+02 1.863398070406712122e+03 2.027816668931004074e+02
6.737750000000000128e-01 1.312808349979084142e+02 3.746247283125696015e+01 2.181656420298944568e+02 1.862479311601053269e+03 2.029593392619356962e+02
6.762500000000000178e-01 1.324716380136439966e+02 3.771063476415903892e+01 2.202852958285747036e+02 1.861493432260021791e+03 2.031279025294076632e+02
6.787250000000000227e-01 1.336652114717942368e+02 3.795808989472982375e+01 2.224143176673904918e+02 1.860441121434438855e+03 2.032875835622253362e+02
6.812000000000000277e-01 1.348615336492034658e+02 3.820483272780804640e+01 2.245526872585481897e+02 1.859323062923542921e+03 2.034386038957998721e+02
6.836750000000000327e-01 1.360605829682763215e+02 3.845085809265711418e+01 2.267003843778177270e+02 1.858139935874807179e+03 2.035811798448129650e+02
6.861500000000000377e-01 1.372623379965118602e+02 3.869616113201171004e+01 2.288573888655446353e+02 1.856892415885277842e+03 2.037155226355552315e+02
6.886250000000000426e-01 1.384667774460383498e+02 3.894073729159126174e+01 2.310236806275972867e+02 1.855581173097499459e+03 2.038418385393212304e+02
6.911000000000000476e-01 1.396738801731162312e+02 3.918458230985143587e+01 2.331992396362654745e+02 1.854206872911161099e+03 2.039603289577988505e+02
6.935750000000000526e-01 1.408836251776369863e+02 3.942769220807277009e+01 2.353840459311013547e+02 1.852770176382555064e+03 2.040711905842216254e+02
6.960500000000000576e-01 1.420959916026019982e+02 3.967006328085524558e+01 2.375780796197109339e+02 1.851271739154185752e+03 2.041746154998497786e+02
6.985250000000000625e-01 1.433109587335904962e+02 3.991169208678083891e+01 2.397813208784940571e+02 1.849712212296662528e+03 2.042707912567631183e+02
7.010000000000000675e-01 1.445285059982106759e+02 4.015257543943748431e+01 2.419937499533371010e+02 1.848092242003138836e+03 2.043599010317537648e+02
7.034750000000000725e-01 1.457486129655439981e+02 4.039271039876713587e+01 2.442153471602299533e+02 1.846412468957820238e+03 2.044421236868356857e+02
7.059500000000000774e-01 1.469712593455692513e+02 4.063209426254176293e+01 2.464460928859837168e+02 1.844673529036750779e+03 2.045176339080804553e+02
7.084250000000000824e-01 1.481964249885820664e+02 4.087072455833698115e+01 2.486859675885907563e+02 1.842876053110398061e+03 2.045866023129245548e+02
7.109000000000000874e-01 1.494240898845980610e+02 4.110859903554712957e+01 2.509349517978855602e+02 1.841020666531105007e+03 2.046491954951123660e+02
7.133750000000000924e-01 1.506542341627487076e+02 4.134571565774187007e+01 2.531930261159739075e+02 1.839107989493425976e+03 2.047055761650457555e+02
7.158500000000000973e-01 1.518868380906628772e+02 4.158207259527704025e+01 2.554601712176664705e+02 1.837138637088353789e+03 2.047559032379189148e+02
7.183250000000001023e-01 1.531218820738431532e+02 4.181766821811424961e+01 2.577363678508698968e+02 1.835113219287318543e+03 2.048003319109036795e+02
7.208000000000001073e-01 1.543593466550280482e+02 4.205250108886001215e+01 2.600215968369493567e+02 1.833032340184533723e+03 2.048390137626131775e+02
7.232750000000001123e-01 1.555992125135505830e+02 4.228656995605586388e+01 2.623158390710444792e+02 1.830896598650352871e+03 2.048720968344881328e+02
7.257500000000001172e-01 1.568414604646791304e+02 4.251987374763697858e+01 2.646190755223619817e+02 1.828706589243149438e+03 2.048997257169570787e+02
7.282250000000000112e-01 1.580860714589634881e+02 4.275241156464419134e+01 2.669312872344261223e+02 1.826462899830859897e+03 2.049220416349704408e+02
7.307000000000000162e-01 1.593330265815609437e+02 4.298418267509441648e+01 2.692524553253005024e+02 1.824166112808449725e+03 2.049391825203660744e+02
7.331750000000000211e-01 1.605823070515591553e+02 4.321518650806639528e+01 2.715825609877825855e+02 1.821816806646342002e+03 2.049512830964721957e+02
7.356500000000000261e-01 1.618338942212951679e+02 4.344542264796471187e+01 2.739215854895627444e+02 1.819415553249882578e+03 2.049584749537846733e+02
7.381250000000000311e-01 1.630877695756651065e+02 4.367489082897137109e+01 2.762695101733556839e+02 1.816962918989476748e+03 2.049608866274899412e+02
7.406000000000000361e-01 1.643439147314240927e+02 4.390359092967222665e+01 2.786263164570086701e+02 1.814459465597358758e+03 2.049586436594856593e+02
7.430750000000000410e-01 1.656023114364891171e+02 4.413152296782925532e+01 2.809919858335781555e+02 1.811905748642380559e+03 2.049518686764133122e+02
7.455500000000000460e-01 1.668629415692262228e+02 4.435868709535682797e+01 2.833664998713840077e+02 1.809302318632274591e+03 2.049406814610304082e+02
7.480250000000000510e-01 1.681257871377401898e+02 4.458508359342204130e+01 2.857498402140373628e+02 1.806649721153190740e+03 2.049251990227882345e+02
7.505000000000000560e-01 1.693908302791558071e+02 4.481071286774090368e+01 2.881419885804461956e+02 1.803948495551901487e+03 2.049055356502910001e+02
7.529750000000000609e-01 1.706580532588964161e+02 4.503557544395233236e+01 2.905429267647962206e+02 1.801199175587376203e+03 2.048818029812733812e+02
7.554500000000000659e-01 1.719274384699540406e+02 4.525967196322096697e+01 2.929526366365132617e+02 1.798402290537995668e+03 2.048541100721967325e+02
7.579250000000000709e-01 1.731989684321611094e+02 4.548300317791106551e+01 2.953711001402023157e+02 1.795558364277945884e+03 2.048225634501119998e+02
7.604000000000000759e-01 1.744726257914560392e+02 4.570556994744458734e+01 2.977982992955667214e+02 1.792667914523803120e+03 2.047872671854062503e+02
7.628750000000000808e-01 1.757483933191449523e+02 4.592737323427077456e+01 3.002342161973074326e+02 1.789731454016188309e+03 2.047483229269830929e+02
7.653500000000000858e-01 1.770262539111599835e+02 4.614841409993290711e+01 3.026788330150079673e+02 1.786749490553612304e+03 2.047058299826103962e+02
7.678250000000000908e-01 1.783061905873178148e+02 4.636869370133983637e+01 3.051321319929952551e+02 1.783722525842534424e+03 2.046598853576684007e+02
7.703000000000000957e-01 1.795881864905718430e+02 4.658821328703953668e+01 3.075940954501877513e+02 1.780651056633565986e+03 2.046105838194199578e+02
7.727750000000001007e-01 1.808722248862629840e+02 4.680697419374804724e+01 3.100647057799288859e+02 1.777535575150308887e+03 2.045580179478134824e+02
7.752500000000001057e-01 1.821582891613720676e+02 4.702497784284672377e+01 3.125439454498000487e+02 1.774376567443061049e+03 2.045022781705185082e+02
7.777250000000001107e-01 1.834463628237658668e+02 4.724222573709710105e+01 3.150317970014211824e+02 1.771174514422078346e+03 2.044434528483006943e+02
7.802000000000001156e-01 1.847364295014428990e+02 4.745871945742732123e+01 3.175282430502390980e+02 1.767929892236273190e+03 2.043816282865462881e+02
7.826750000000001206e-01 1.860284729417801373e+02 4.767446065977436831e+01 3.200332662852988506e+02 1.764643171482745629e+03 2.043168888031583776e+02
7.851500000000001256e-01 1.873224770107749464e+02 4.788945107211439733e+01 3.225468494690060197e+02 1.761314817638976137e+03 2.042493167635361146e+02
7.876250000000000195e-01 1.886184256922895202e+02 4.810369249147510118e+01 3.250689754369083175e+02 1.757945291395097229e+03 2.041789926490234564e+02
7.901000000000000245e-01 1.899163030872916806e+02 4.831718678120296318e+01 3.275996270973092805e+02 1.754535048210591640e+03 2.041059950842289368e+02
7.925750000000000295e-01 1.912160934130995429e+02 4.852993586812233673e+01 3.301387874311574251e+02 1.751084538435816285e+03 2.040304008601934811e+02
7.950500000000000345e-01 1.925177810026191310e+02 4.874194173993787160e+01 3.326864394916625542e+02 1.747594207248014982e+03 2.039522850122320961e+02
7.975250000000000394e-01 1.938213503035908616e+02 4.895320644263989607e+01 3.352425664040224547e+02 1.747644779520200245e+03 2.038717208368848617e+02
8.000000000000000444e-01 1.951267858778248865e+02 4.916373207802239165e+01 3.378071513651182158e+02 1.751250361846313126e+03 2.037877350038703526e+02
