# n_fm^-3 Ebind_MeV Esym_MeV Psnm_MeVfm^-3 K_MeV L_MeV
4.757750000000000590e-01 4.994718171023669129e+01 2.176045531519037013e+01 8.279446804513906955e+01 1.470368431902803195e+03 1.394585981669313810e+02
4.782500000000000639e-01 5.085464536718768613e+01 2.200303734090140040e+01 8.406479428808899002e+01 1.472053766705670114e+03 1.410356751767039327e+02
4.807250000000000689e-01 5.176648946178920596e+01 2.224703945328041144e+01 8.534425620349054498e+01 1.473591626518883913e+03 1.425655715068121197e+02
4.832000000000000739e-01 5.268267353304258904e+01 2.249236740067827967e+01 8.663281769938629395e+01 1.474982727826425844e+03 1.440495468140530591e+02
4.856750000000000234e-01 5.360315728914702049e+01 2.273893049683005074e+01 8.793044244814797139e+01 1.476227816906347243e+03 1.454888322659374467e+02
4.881500000000000283e-01 5.452790061079974748e+01 2.298664150010442597e+01 8.923709390101669214e+01 1.477327668586463460e+03 1.468846305997654440e+02
4.906250000000000333e-01 5.545686355438851933e+01 2.323541649598935166e+01 9.055273530231573886e+01 1.478283084781623074e+03 1.482381162501371250e+02
4.931000000000000383e-01 5.639000635508296000e+01 2.348517478278004589e+01 9.187732970333217963e+01 1.479094893621577967e+03 1.495504355363611637e+02
4.955750000000000433e-01 5.732728942981736964e+01 2.373583876050972563e+01 9.321083997587328440e+01 1.479763948678181805e+03 1.508227068954170420e+02
4.980500000000000482e-01 5.826867338017780185e+01 2.398733382304123651e+01 9.455322882549364749e+01 1.480291127336329055e+03 1.520560211820190091e+02
5.005249999999999977e-01 5.921411899518113842e+01 2.423958825343278534e+01 9.590445880439790471e+01 1.480677330017305394e+03 1.532514419995656851e+02
5.030000000000000027e-01 6.016358725395446072e+01 2.449253312237549451e+01 9.726449232402319467e+01 1.480923479390004786e+03 1.544100060605056797e+02
5.054750000000000076e-01 6.111703932831642305e+01 2.474610218981416665e+01 9.863329166729619146e+01 1.481030518600615778e+03 1.555327236063955922e+02
5.079500000000000126e-01 6.207443658525494357e+01 2.500023180965093417e+01 1.000108190005757933e+02 1.480999410781796087e+03 1.566205788225767321e+02
5.104250000000000176e-01 6.303574058930655610e+01 2.525486083743155774e+01 1.013970363852804439e+02 1.480831138423364564e+03 1.576745302839657086e+02
5.129000000000000226e-01 6.400091310484185669e+01 2.550993054103859237e+01 1.027919057892009960e+02 1.480526701720651090e+03 1.586955114301646290e+02
5.153750000000000275e-01 6.496991609825067826e+01 2.576538451428819698e+01 1.041953890975057675e+02 1.480087117619002584e+03 1.596844310524457740e+02
5.178500000000000325e-01 6.594271174003233682e+01 2.602116859340150157e+01 1.056074481234414861e+02 1.479513419257453506e+03 1.606421737811015191e+02
5.203250000000000375e-01 6.691926240679129023e+01 2.627723077621504899e+01 1.070280446187299503e+02 1.478806655008242160e+03 1.615696005889458604e+02
5.228000000000000425e-01 6.789953068314093798e+01 2.653352114415682195e+01 1.084571402836696734e+02 1.477967887501989480e+03 1.624675493033363693e+02
5.252750000000000474e-01 6.888347936351408407e+01 2.678999178683192994e+01 1.098946967769398952e+02 1.476998192719367125e+03 1.633368351240853258e+02
5.277500000000000524e-01 6.987107145388461049e+01 2.704659672924033487e+01 1.113406757251177623e+02 1.475898658896539473e+03 1.641782511387573322e+02
5.302250000000000574e-01 7.086227017339763279e+01 2.730329186144860287e+01 1.127950387319082211e+02 1.474670385921329398e+03 1.649925688323396571e+02
5.327000000000000624e-01 7.185703895591211676e+01 2.756003487073377656e+01 1.142577473870948097e+02 1.473314484745286109e+03 1.657805386087875945e+02
5.351750000000000673e-01 7.285534145145868479e+01 2.781678517608066414e+01 1.157287632752105537e+02 1.471832076540078788e+03 1.665428903077323923e+02
5.376500000000000723e-01 7.385714152761090645e+01 2.807350386500248973e+01 1.172080479839390819e+02 1.470224291267404851e+03 1.672803337137772814e+02
5.401250000000000773e-01 7.486240327077598522e+01 2.833015363256301100e+01 1.186955631122456225e+02 1.468492267320666542e+03 1.679935590535570782e+02
5.426000000000000822e-01 7.587109098739438195e+01 2.858669872256022160e+01 1.201912702782512952e+02 1.466637151438608953e+03 1.686832375006202369e+02
5.450750000000000872e-01 7.688316920507315899e+01 2.884310487081591035e+01 1.216951311268394420e+02 1.464660096872010854e+03 1.693500216762810737e+02
5.475500000000000922e-01 7.789860267362598734e+01 2.909933925049832837e+01 1.232071073370178738e+02 1.462562263302870406e+03 1.699945461231438628e+02
5.500250000000000972e-01 7.891735636604471438e+01 2.935537041935611668e+01 1.247271606290288446e+02 1.460344816387480705e+03 1.706174277867019100e+02
5.525000000000001021e-01 7.993939547939169188e+01 2.961116826890305376e+01 1.262552527712142592e+02 1.458008926437613354e+03 1.712192664925309487e+02
5.549750000000001071e-01 8.096468543561763909e+01 2.986670397539715793e+01 1.277913455866452068e+02 1.455555768144728518e+03 1.718006454021990237e+02
5.574500000000000011e-01 8.199319188230640520e+01 3.012194995260704999e+01 1.293354009595154821e+02 1.452986520123587752e+03 1.723621314689320911e+02
5.599250000000000060e-01 8.302488069334879128e+01 3.037687980627657680e+01 1.308873808413087545e+02 1.450302364127687724e+03 1.729042758738255543e+02
5.624000000000000110e-01 8.405971796954736419e+01 3.063146829022693041e+01 1.324472472567395016e+02 1.447504484271965566e+03 1.734276144712741825e+02
5.648750000000000160e-01 8.509767003915044370e+01 3.088569126409592513e+01 1.340149623094760045e+02 1.444594066787664815e+03 1.739326682098552794e+02
5.673500000000000210e-01 8.613870345832197017e+01 3.113952565255711491e+01 1.355904881876509762e+02 1.441572299514791212e+03 1.744199435465498311e+02
5.698250000000000259e-01 8.718278501154463811e+01 3.139294940607496542e+01 1.371737871691601640e+02 1.438440371101203937e+03 1.748899328460466620e+02
5.723000000000000309e-01 8.822988171196084295e+01 3.164594146301818256e+01 1.387648216267584758e+02 1.435199470501070664e+03 1.753431147891844546e+02
5.747750000000000359e-01 8.927996080164916748e+01 3.189848171326028137e+01 1.403635540329576088e+02 1.431850786859184382e+03 1.757799547475837869e+02
5.772500000000000409e-01 9.033298975184266055e+01 3.215055096296774906e+01 1.419699469647648584e+02 1.428395508765961722e+03 1.762009051805673039e+02
5.797250000000000458e-01 9.138893626308777129e+01 3.240213090087038950e+01 1.435839631080515346e+02 1.424834823509328999e+03 1.766064059801519193e+02
5.822000000000000508e-01 9.244776826534371139e+01 3.265320406550300447e+01 1.452055652620866795e+02 1.421169917260260718e+03 1.769968848179745464e+02
5.846750000000000558e-01 9.350945391802770246e+01 3.290375381387220699e+01 1.468347163435508946e+02 1.417401974541830214e+03 1.773727575369318004e+02
5.871500000000000608e-01 9.457396161000656321e+01 3.315376429115988799e+01 1.484713793905400507e+02 1.413532177182134774e+03 1.777344284521491886e+02
5.896250000000000657e-01 9.564125995953304482e+01 3.340322040153472472e+01 1.501155175663632235e+02 1.409561704577230103e+03 1.780822906937021628e+02
5.921000000000000707e-01 9.671131781413055251e+01 3.365210778006319003e+01 1.517670941631765800e+02 1.405491733262105527e+03 1.784167265311328094e+02
5.945750000000000757e-01 9.778410425043171017e+01 3.390041276562249806e+01 1.534260726054525321e+02 1.401323436282463035e+03 1.787381076766421586e+02
5.970500000000000806e-01 9.885958857396144595e+01 3.414812237480138180e+01 1.550924164532935947e+02 1.397057983031314961e+03 1.790467955948896588e+02
5.995250000000000856e-01 9.993774031888142417e+01 3.439522427677159300e+01 1.567660894055893550e+02 1.392696538750289847e+03 1.793431417940919061e+02
6.020000000000000906e-01 1.010185292476785435e+02 3.464170676904724644e+01 1.584470553030263318e+02 1.388240264513526881e+03 1.796274881110416572e+02
6.044750000000000956e-01 1.021019253508195561e+02 3.488755875415235863e+01 1.601352781309527700e+02 1.383690316834813984e+03 1.799001669982491194e+02
6.069500000000001005e-01 1.031878988463527094e+02 3.513276971713792562e+01 1.618307220221006446e+02 1.379047847208662233e+03 1.801615017811130883e+02
6.094250000000001055e-01 1.042764201794773271e+02 3.537732970388270815e+01 1.635333512591707859e+02 1.374314001565846866e+03 1.804118069266067721e+02
6.119000000000001105e-01 1.053674600220626871e+02 3.562122930023494405e+01 1.652431302772870367e+02 1.369489921037672048e+03 1.806513883015169029e+02
6.143750000000000044e-01 1.064609892721357483e+02 3.586445961187012443e+01 1.669600236663192163e+02 1.364576740969604316e+03 1.808805434139541717e+02
6.168500000000000094e-01 1.075569790533302239e+02 3.610701224490719596e+01 1.686839961730796631e+02 1.359575590019587708e+03 1.810995616540129447e+02
6.193250000000000144e-01 1.086554007142920000e+02 3.634887928720306149e+01 1.704150127034013167e+02 1.354487591603810415e+03 1.813087245298546293e+02
6.218000000000000194e-01 1.097562258280584047e+02 3.659005329035871057e+01 1.721530383240954052e+02 1.349313862499567449e+03 1.815083058965397811e+02
6.242750000000000243e-01 1.108594261913988248e+02 3.683052725235148728e+01 1.738980382647949909e+02 1.344055512508147103e+03 1.816985721604647779e+02
6.267500000000000293e-01 1.119649738241203067e+02 3.707029460078243233e+01 1.756499779196886948e+02 1.338713645300982080e+03 1.818797825080898178e+02
6.292250000000000343e-01 1.130728409683470090e+02 3.730934917678442986e+01 1.774088228491451673e+02 1.333289357348589647e+03 1.820521891124518845e+02
6.317000000000000393e-01 1.141830000877644125e+02 3.754768521945706539e+01 1.791745387812355830e+02 1.327783737842999471e+03 1.822160373219946621e+02
6.341750000000000442e-01 1.152954238668357902e+02 3.778529735088810781e+01 1.809470916131538161e+02 1.322197868842876005e+03 1.823715658634317265e+02
6.366500000000000492e-01 1.164100852099902568e+02 3.802218056171221860e+01 1.827264474125402103e+02 1.316532825127886781e+03 1.825190070271409297e+02
6.391250000000000542e-01 1.175269572407828491e+02 3.825833019718479022e+01 1.845125724187099649e+02 1.310789674051468410e+03 1.826585868559803032e+02
6.416000000000000592e-01 1.186460133010307345e+02 3.849374194377733716e+01 1.863054330437901172e+02 1.304969474909605651e+03 1.827905253102118195e+02
6.440750000000000641e-01 1.197672269499209960e+02 3.872841181620263740e+01 1.881049958737700081e+02 1.299073279240805050e+03 1.829150364520666017e+02
6.465500000000000691e-01 1.208905719630959084e+02 3.896233614498979136e+01 1.899112276694636421e+02 1.293102130974666807e+03 1.830323286149008197e+02
6.490250000000000741e-01 1.220160223317154760e+02 3.919551156442719275e+01 1.917240953673923514e+02 1.287057065995677249e+03 1.831426045494043535e+02
6.515000000000000790e-01 1.231435522614972342e+02 3.942793500097610604e+01 1.935435660805854923e+02 1.280939111959776938e+03 1.832460615966857347e+02
6.539750000000000840e-01 1.242731361717353593e+02 3.965960366210106969e+01 1.953696070993049716e+02 1.274749288162255652e+03 1.833428918271207522e+02
6.564500000000000890e-01 1.254047486942984051e+02 3.989051502546442407e+01 1.972021858916956489e+02 1.268488605701437564e+03 1.834332822039293092e+02
6.589250000000000940e-01 1.265383646726081679e+02 4.012066682858211664e+01 1.990412701043640027e+02 1.262158067545285348e+03 1.835174147180473767e+02
6.614000000000000989e-01 1.276739591606008162e+02 4.035005705875315840e+01 2.008868275628873334e+02 1.255758668256911960e+03 1.835954665176596734e+02
6.638750000000001039e-01 1.288115074216700577e+02 4.057868394342055041e+01 2.027388262722561194e+02 1.249291393730915161e+03 1.836676100659269935e+02
6.663500000000001089e-01 1.299509849275934812e+02 4.080654594086015408e+01 2.045972344172507746e+02 1.242757221013846674e+03 1.837340132555644061e+02
6.688250000000001139e-01 1.310923673574422992e+02 4.103364173117725500e+01 2.064620203627597448e+02 1.236157118920079256e+03 1.837948395350237831e+02
6.713000000000000078e-01 1.322356305964756302e+02 4.125997020764560830e+01 2.083331526540343930e+02 1.229492048008899474e+03 1.838502480418756591e+02
6.737750000000000128e-01 1.333807507350240940e+02 4.148553046835748148e+01 2.102106000168873834e+02 1.222762959675865659e+03 1.839003937241319306e+02
6.762500000000000178e-01 1.345277040673552165e+02 4.171032180817222468e+01 2.120943313578104608e+02 1.215970796454109404e+03 1.839454274270493102e+02
6.787250000000000227e-01 1.356764670905283765e+02 4.193434371087819557e+01 2.139843157641721518e+02 1.209116492527214632e+03 1.839854960453644708e+02
6.812000000000000277e-01 1.368270165032367913e+02 4.215759584180123909e+01 2.158805225040819096e+02 1.202200973327515612e+03 1.840207426278969365e+02
6.836750000000000327e-01 1.379793292046399529e+02 4.238007804049655647e+01 2.177829210265035726e+02 1.195225155239987544e+03 1.840513064488385169e+02
6.861500000000000377e-01 1.391333822931824216e+02 4.260179031379536241e+01 2.196914809611638475e+02 1.188189946111941708e+03 1.840773231423444543e+02
6.886250000000000426e-01 1.402891530654051166e+02 4.282273282907758016e+01 2.216061721184466933e+02 1.181096244880796348e+03 1.840989247967737583e+02
6.911000000000000476e-01 1.414466190147466023e+02 4.304290590779017123e+01 2.235269644892453016e+02 1.173944941919991834e+03 1.841162400424600492e+02
6.935750000000000526e-01 1.426057578303336868e+02 4.326231001916593044e+01 2.254538282447722395e+02 1.166736918757437479e+03 1.841293941523803710e+02
6.960500000000000576e-01 1.437665473957697486e+02 4.348094577420899043e+01 2.273867337363258230e+02 1.159473047411143170e+03 1.841385091412741417e+02
6.985250000000000625e-01 1.449289657879055540e+02 4.369881391986717745e+01 2.293256514950244309e+02 1.152154192009979624e+03 1.841437038402898736e+02
7.010000000000000675e-01 1.460929912756132580e+02 4.391591533340368869e+01 2.312705522314975042e+02 1.144781207967303544e+03 1.841450939889203937e+02
7.034750000000000725e-01 1.472586023185488102e+02 4.413225101698803599e+01 2.332214068355416430e+02 1.137354941470802032e+03 1.841427923201793533e+02
7.059500000000000774e-01 1.484257775659091294e+02 4.434782209246164086e+01 2.351781863757463498e+02 1.129876230129249052e+03 1.841369086413299385e+02
7.084250000000000824e-01 1.495944958551854143e+02 4.456262979630412957e+01 2.371408620990828240e+02 1.122345902791234266e+03 1.841275499105837241e+02
7.109000000000000874e-01 1.507647362109091773e+02 4.477667547475682852e+01 2.391094054304642214e+02 1.114764779512812083e+03 1.841148203120326912e+02
7.133750000000000924e-01 1.519364778433973697e+02 4.498996057913554836e+01 2.410837879722739672e+02 1.107133671945606238e+03 1.840988213420418447e+02
7.158500000000000973e-01 1.531097001474888657e+02 4.520248666131980997e+01 2.430639815038684901e+02 1.099453383299114194e+03 1.840796518674006563e+02
7.183250000000001023e-01 1.542843827012854945e+02 4.541425536935864926e+01 2.450499579810465320e+02 1.091724707654676195e+03 1.840574081943206011e+02
7.208000000000001073e-01 1.554605052648803394e+02 4.562526844327175723e+01 2.470416895355010638e+02 1.083948430831058204e+03 1.840321841540495029e+02
7.232750000000001123e-01 1.566380477790926307e+02 4.583552771099874690e+01 2.490391484742385728e+02 1.076125330144838244e+03 1.840040711502734894e+02
7.257500000000001172e-01 1.578169903641942255e+02 4.604503508444966542e+01 2.510423072789775460e+02 1.068256174338948767e+03 1.839731582346595076e+02
7.282250000000000112e-01 1.589973133186383620e+02 4.625379255576235948e+01 2.530511386055271714e+02 1.060341723780451957e+03 1.839395321612722114e+02
7.307000000000000162e-01 1.601789971177856842e+02 4.646180219360698516e+01 2.550656152831378449e+02 1.052382730360276810e+03 1.839032774528628806e+02
7.331750000000000211e-01 1.613620224126291305e+02 4.666906613971914908e+01 2.570857103138386037e+02 1.044379937743049823e+03 1.838644764650176739e+02
7.356500000000000261e-01 1.625463700285199593e+02 4.687558660546947920e+01 2.591113968717490934e+02 1.036334081087364666e+03 1.838232094291453507e+02
7.381250000000000311e-01 1.637320209638919550e+02 4.708136586860936745e+01 2.611426483023766423e+02 1.028245887384928210e+03 1.837795545158926700e+02
7.406000000000000361e-01 1.649189563889869987e+02 4.728640627009433217e+01 2.631794381218942362e+02 1.020116075696153644e+03 1.837335878939419729e+02
7.430750000000000410e-01 1.661071576445810933e+02 4.749071021106819046e+01 2.652217400164034871e+02 1.011945356632859443e+03 1.836853837764988100e+02
7.455500000000000460e-01 1.672966062407122081e+02 4.769428014989277642e+01 2.672695278411781601e+02 1.003734432479747170e+03 1.836350144706292724e+02
7.480250000000000510e-01 1.684872838554065311e+02 4.789711859934065785e+01 2.693227756198973566e+02 9.954839979918605195e+02 1.835825504312422822e+02
7.505000000000000560e-01 1.696791723334099515e+02 4.809922812383956625e+01 2.713814575438631209e+02 9.871947395140156232e+02 1.835280603144395570e+02
7.529750000000000609e-01 1.708722536849195421e+02 4.830061133687406993e+01 2.734455479712013357e+02 9.788673354503296196e+02 1.834716110098478055e+02
7.554500000000000659e-01 1.720665100843152686e+02 4.850127089838885297e+01 2.755150214260573875e+02 9.705024571890290872e+02 1.834132676960439596e+02
7.579250000000000709e-01 1.732619238688998848e+02 4.870120951239657359e+01 2.775898525977710278e+02 9.621007673281153529e+02 1.833530938881120846e+02
7.604000000000000759e-01 1.744584775376360994e+02 4.890042992456609738e+01 2.796700163400481642e+02 9.536629204004872236e+02 1.832911514703295666e+02
7.628750000000000808e-01 1.756561537498869257e+02 4.909893491997948445e+01 2.817554876701187823e+02 9.451895643040870709e+02 1.832275007504439657e+02
7.653500000000000858e-01 1.768549353241628523e+02 4.929672732091311360e+01 2.838462417678847487e+02 9.366813388273710643e+02 1.831622004869684872e+02
7.678250000000000908e-01 1.780548052368699246e+02 4.949380998472567228e+01 2.859422539750588612e+02 9.281388759316145070e+02 1.830953079395532654e+02
7.703000000000000957e-01 1.792557466210605526e+02 4.969018580181730727e+01 2.880434997942979862e+02 9.195628005766972137e+02 1.830268789073311950e+02
7.727750000000001007e-01 1.804577427651913695e+02 4.988585769366647327e+01 2.901499548883250554e+02 9.109537299022174466e+02 1.829569677563279413e+02
7.752500000000001057e-01 1.816607771118817709e+02 5.008082861091173044e+01 2.922615950790442412e+02 9.023122734633373057e+02 1.828856274631716303e+02
7.777250000000001107e-01 1.828648332566788213e+02 5.027510153154359074e+01 2.943783963466534033e+02 8.936390341289287562e+02 1.828129096579607165e+02
7.802000000000001156e-01 1.840698949468248884e+02 5.046867945913653841e+01 2.965003348287448262e+02 8.849346069269046211e+02 1.827388646432073074e+02
7.826750000000001206e-01 1.852759460800336910e+02 5.066156542113765937e+01 2.986273868194035686e+02 8.761995797287686401e+02 1.826635414340370005e+02
7.851500000000001256e-01 1.864829707032629358e+02 5.085376246723844673e+01 3.007595287683013794e+02 8.674345338759436572e+02 1.825869877961632710e+02
7.876250000000000195e-01 1.876909530115046891e+02 5.104527366779583986e+01 3.028967372797824282e+02 8.586400427504048594e+02 1.825092502746311425e+02
7.901000000000000245e-01 1.888998773465659724e+02 5.123610211231463296e+01 3.050389891119504000e+02 8.498166734899189123e+02 1.824303742238365089e+02
7.925750000000000295e-01 1.901097281958680014e+02 5.142625090797977805e+01 3.071862611757444483e+02 8.409649858407351530e+02 1.823504038286026230e+02
7.950500000000000345e-01 1.913204901912417881e+02 5.161572317822915323e+01 3.093385305340195828e+02 8.320855326247635730e+02 1.822693821514349111e+02
7.975250000000000394e-01 1.925321481077321550e+02 5.180452206142907556e+01 3.114957744006189841e+02 8.266697175624562988e+02 1.821873511562473311e+02
8.000000000000000444e-01 1.937446868624108447e+02 5.199265070953889989e+01 3.136579701394454105e+02 8.247172408146411726e+02 1.821028175173618706e+02
